Date,Region,Confirmed,Cumulative_Cases,Recovered,Cumulative_Recoveries,Accumulated_Active_Cases,Active_Cases,Accumulated_Deaths,Deaths,Accumulated_Non_Covid_Death,Non_Covid_Death
2020-06-19,Karas,0,5,0,1,4,0,0,0,0,0
2020-06-20,Karas,0,5,0,1,4,0,0,0,0,0
2020-06-21,Karas,0,5,0,1,4,0,0,0,0,0
2020-06-22,Karas,0,5,0,1,4,0,0,0,0,0
2020-06-23,Karas,0,5,0,1,4,0,0,0,0,0
2020-06-24,Karas,0,5,0,1,4,0,0,0,0,0
2020-06-25,Karas,1,6,1,2,4,0,0,0,0,0
2020-06-26,Karas,0,6,0,2,4,0,0,0,0,0
2020-06-27,Karas,0,6,0,2,4,0,0,0,0,0
2020-06-28,Karas,0,6,0,2,4,0,0,0,0,0
2020-06-29,Karas,0,6,0,2,4,0,0,0,0,0
2020-06-30,Karas,1,7,0,2,5,1,0,0,0,0
2020-07-01,Karas,0,7,0,2,5,0,0,0,0,0
2020-07-02,Karas,0,7,0,2,5,0,0,0,0,0
2020-07-03,Karas,0,7,0,2,5,0,0,0,0,0
2020-07-04,Karas,0,7,0,2,5,0,0,0,0,0
2020-07-05,Karas,0,7,0,2,5,0,0,0,0,0
2020-07-06,Karas,0,7,0,2,5,0,0,0,0,0
2020-07-07,Karas,0,7,0,2,5,0,0,0,0,0
2020-07-08,Karas,1,8,0,2,6,1,0,0,0,0
2020-07-09,Karas,0,8,0,2,6,0,0,0,0,0
2020-07-10,Karas,1,9,0,2,7,1,0,0,0,0
2020-07-11,Karas,1,10,1,3,7,0,0,0,0,0
2020-07-12,Karas,1,11,0,3,8,1,0,0,0,0
2020-07-13,Karas,0,11,0,3,8,0,0,0,0,0
2020-07-14,Karas,4,15,0,3,12,4,0,0,0,0
2020-07-15,Karas,0,15,0,3,12,0,0,0,0,0
2020-07-16,Karas,2,17,0,3,14,2,0,0,0,0
2020-07-17,Karas,3,20,0,3,17,3,0,0,0,0
2020-07-18,Karas,0,20,0,3,17,0,0,0,0,0
2020-07-19,Karas,0,20,2,5,15,-2,0,0,0,0
2020-07-20,Karas,0,20,0,5,15,0,0,0,0,0
2020-07-21,Karas,1,21,0,5,16,1,0,0,0,0
2020-07-22,Karas,1,22,0,5,17,1,0,0,0,0
2020-07-23,Karas,2,24,0,5,19,2,0,0,0,0
2020-07-24,Karas,3,27,0,5,22,3,0,0,0,0
2020-07-25,Karas,1,28,0,5,23,1,0,0,0,0
2020-07-26,Karas,1,29,0,5,24,1,0,0,0,0
2020-07-27,Karas,4,33,0,5,28,4,0,0,0,0
2020-07-28,Karas,0,33,0,5,28,0,0,0,0,0
2020-07-29,Karas,0,33,0,5,28,0,0,0,0,0
2020-07-30,Karas,0,33,0,5,28,0,0,0,0,0
2020-07-31,Karas,0,33,0,5,28,0,0,0,0,0
2020-08-01,Karas,1,34,0,5,29,1,0,0,0,0
2020-08-02,Karas,1,35,0,5,30,1,0,0,0,0
2020-08-03,Karas,0,35,0,5,30,0,0,0,0,0
2020-08-04,Karas,1,36,1,6,30,0,0,0,0,0
2020-08-05,Karas,0,36,0,6,30,0,0,0,0,0
2020-08-06,Karas,0,36,0,6,30,0,0,0,0,0
2020-08-07,Karas,0,36,0,6,30,0,0,0,0,0
2020-08-08,Karas,3,39,0,6,33,3,0,0,0,0
2020-08-09,Karas,0,39,0,6,33,0,0,0,0,0
2020-08-10,Karas,1,40,0,6,34,1,0,0,0,0
2020-08-11,Karas,0,40,0,6,34,0,0,0,0,0
2020-08-12,Karas,3,43,0,6,37,3,0,0,0,0
2020-08-13,Karas,3,46,16,22,24,-13,0,0,0,0
2020-08-14,Karas,0,46,4,26,20,-4,0,0,0,0
2020-08-15,Karas,7,53,0,26,27,7,0,0,0,0
2020-08-16,Karas,2,55,0,26,29,2,0,0,0,0
2020-08-17,Karas,3,58,0,26,32,3,0,0,0,0
2020-08-18,Karas,0,58,0,26,32,0,0,0,0,0
2020-08-19,Karas,1,59,3,29,30,-2,0,0,0,0
2020-08-20,Karas,26,85,0,29,56,26,0,0,0,0
2020-08-21,Karas,6,91,0,29,62,6,0,0,0,0
2020-08-22,Karas,2,93,0,29,64,2,0,0,0,0
2020-08-23,Karas,0,93,0,29,63,-1,1,1,0,0
2020-08-24,Karas,5,98,1,30,67,4,1,0,0,0
2020-08-25,Karas,15,113,0,30,82,15,1,0,0,0
2020-08-26,Karas,15,128,0,30,97,15,1,0,0,0
2020-08-27,Karas,4,132,8,38,93,-4,1,0,0,0
2020-08-28,Karas,18,150,1,39,110,17,1,0,0,0
2020-08-29,Karas,3,153,0,39,112,2,2,1,0,0
2020-08-30,Karas,7,160,0,39,119,7,2,0,0,0
2020-08-31,Karas,6,166,0,39,125,6,2,0,0,0
2020-09-01,Karas,13,179,39,78,99,-26,2,0,0,0
2020-09-02,Karas,9,188,0,78,108,9,2,0,0,0
2020-09-03,Karas,4,192,0,78,112,4,2,0,0,0
2020-09-04,Karas,20,212,0,78,132,20,2,0,0,0
2020-09-05,Karas,0,212,38,116,93,-39,3,1,0,0
2020-09-06,Karas,7,219,5,121,95,2,3,0,0,0
2020-09-07,Karas,2,221,4,125,93,-2,3,0,0,0
2020-09-08,Karas,10,231,0,125,102,9,4,1,0,0
2020-09-09,Karas,10,241,0,125,112,10,4,0,0,0
2020-09-10,Karas,36,277,14,139,134,22,4,0,0,0
2020-09-11,Karas,11,288,3,142,142,8,4,0,0,0
2020-09-12,Karas,5,293,4,146,143,1,4,0,0,0
2020-09-13,Karas,5,298,12,158,136,-7,4,0,0,0
2020-09-14,Karas,1,299,2,160,135,-1,4,0,0,0
2020-09-15,Karas,0,299,9,169,126,-9,4,0,0,0
2020-09-16,Karas,8,307,0,169,134,8,4,0,0,0
2020-09-17,Karas,4,311,0,169,138,4,4,0,0,0
2020-09-18,Karas,11,322,22,191,127,-11,4,0,0,0
2020-09-19,Karas,0,322,4,195,123,-4,4,0,0,0
2020-09-20,Karas,0,322,71,266,52,-71,4,0,0,0
2020-09-21,Karas,6,328,0,266,58,6,4,0,0,0
2020-09-22,Karas,1,329,5,271,54,-4,4,0,0,0
2020-09-23,Karas,7,336,0,271,61,7,4,0,0,0
2020-09-24,Karas,4,340,7,278,58,-3,4,0,0,0
2020-09-25,Karas,1,341,0,278,59,1,4,0,0,0
2020-09-26,Karas,0,341,3,281,56,-3,4,0,0,0
2020-09-27,Karas,2,343,3,284,55,-1,4,0,0,0
2020-09-28,Karas,1,344,17,301,39,-16,4,0,0,0
2020-09-29,Karas,1,345,2,303,38,-1,4,0,0,0
2020-09-30,Karas,4,349,6,309,36,-2,4,0,0,0
2020-10-01,Karas,1,350,0,309,37,1,4,0,0,0
2020-10-02,Karas,2,352,1,310,38,1,4,0,0,0
2020-10-03,Karas,2,354,0,310,40,2,4,0,0,0
2020-10-04,Karas,1,355,0,310,41,1,4,0,0,0
2020-10-05,Karas,0,355,4,314,37,-4,4,0,0,0
2020-10-06,Karas,1,356,9,323,29,-8,4,0,0,0
2020-10-07,Karas,4,360,0,323,33,4,4,0,0,0
2020-10-08,Karas,0,360,0,323,33,0,4,0,0,0
2020-10-09,Karas,1,361,2,325,32,-1,4,0,0,0
2020-10-10,Karas,0,361,4,329,28,-4,4,0,0,0
2020-10-11,Karas,0,361,2,331,26,-2,4,0,0,0
2020-10-12,Karas,2,363,0,331,28,2,4,0,0,0
2020-10-13,Karas,2,365,0,331,30,2,4,0,0,0
2020-10-14,Karas,0,365,1,332,29,-1,4,0,0,0
2020-10-15,Karas,2,367,2,334,29,0,4,0,0,0
2020-10-16,Karas,0,367,2,336,27,-2,4,0,0,0
2020-10-17,Karas,1,368,0,336,28,1,4,0,0,0
2020-10-18,Karas,0,368,0,336,28,0,4,0,0,0
2020-10-19,Karas,1,369,0,336,29,1,4,0,0,0
2020-10-20,Karas,2,371,21,357,10,-19,4,0,0,0
2020-10-21,Karas,0,371,0,357,10,0,4,0,0,0
2020-10-22,Karas,3,374,2,359,11,1,4,0,0,0
2020-10-23,Karas,0,374,0,359,11,0,4,0,0,0
2020-10-24,Karas,2,376,2,361,11,0,4,0,0,0
2020-10-25,Karas,0,376,0,361,11,0,4,0,0,0
2020-10-26,Karas,0,376,0,361,11,0,4,0,0,0
2020-10-27,Karas,5,381,0,361,16,5,4,0,0,0
2020-10-28,Karas,4,385,4,365,16,0,4,0,0,0
2020-10-29,Karas,1,386,0,365,17,1,4,0,0,0
2020-10-30,Karas,0,386,4,369,13,-4,4,0,0,0
2020-10-31,Karas,0,386,1,370,12,-1,4,0,0,0
2020-11-01,Karas,1,387,1,371,12,0,4,0,0,0
2020-11-02,Karas,2,389,3,374,11,-1,4,0,0,0
2020-11-03,Karas,4,393,0,374,15,4,4,0,0,0
2020-11-04,Karas,2,395,0,374,17,2,4,0,0,0
2020-11-05,Karas,2,397,3,377,16,-1,4,0,0,0
2020-11-06,Karas,1,398,1,378,15,-1,5,1,0,0
2020-11-07,Karas,1,399,0,378,16,1,5,0,0,0
2020-11-08,Karas,0,399,0,378,16,0,5,0,0,0
2020-11-09,Karas,8,407,2,380,22,6,5,0,0,0
2020-11-10,Karas,6,413,3,383,25,3,5,0,0,0
2020-11-11,Karas,11,424,0,383,36,11,5,0,0,0
2020-11-12,Karas,5,429,26,409,15,-21,5,0,0,0
2020-11-13,Karas,6,435,1,410,20,5,5,0,0,0
2020-11-14,Karas,0,435,1,411,19,-1,5,0,0,0
2020-11-15,Karas,1,436,0,411,20,1,5,0,0,0
2020-11-16,Karas,4,440,0,411,24,4,5,0,0,0
2020-11-17,Karas,8,448,0,411,32,8,5,0,0,0
2020-11-18,Karas,15,463,0,411,47,15,5,0,0,0
2020-11-19,Karas,2,465,0,411,49,2,5,0,0,0
2020-11-20,Karas,16,481,0,411,65,16,5,0,0,0
2020-11-21,Karas,2,483,0,411,67,2,5,0,0,0
2020-11-22,Karas,0,483,0,411,67,0,5,0,0,0
2020-11-23,Karas,12,495,1,412,78,11,5,0,0,0
2020-11-24,Karas,21,516,11,423,88,10,5,0,0,0
2020-11-25,Karas,38,554,0,423,126,38,5,0,0,0
2020-11-26,Karas,33,587,15,438,144,18,5,0,0,0
2020-11-27,Karas,8,595,0,438,152,8,5,0,0,0
2020-11-28,Karas,5,600,0,438,157,5,5,0,0,0
2020-11-29,Karas,0,600,25,463,132,-25,5,0,0,0
2020-11-30,Karas,0,600,6,469,126,-6,5,0,0,0
2020-12-01,Karas,17,617,21,490,122,-4,5,0,0,0
2020-12-02,Karas,25,642,50,540,97,-25,5,0,0,0
2020-12-03,Karas,12,654,0,540,109,12,5,0,0,0
2020-12-04,Karas,41,695,0,540,150,41,5,0,0,0
2020-12-05,Karas,12,707,5,545,157,7,5,0,0,0
2020-12-06,Karas,19,726,0,545,176,19,5,0,0,0
2020-12-07,Karas,12,738,0,545,188,12,5,0,0,0
2020-12-08,Karas,14,752,35,580,167,-21,5,0,0,0
2020-12-09,Karas,18,770,0,580,185,18,5,0,0,0
2020-12-10,Karas,1,771,14,594,171,-14,6,1,0,0
2020-12-11,Karas,43,814,2,596,212,41,6,0,0,0
2020-12-12,Karas,20,834,0,596,232,20,6,0,0,0
2020-12-13,Karas,2,836,0,596,234,2,6,0,0,0
2020-12-14,Karas,21,857,0,596,255,21,6,0,0,0
2020-12-15,Karas,50,907,32,628,273,18,6,0,0,0
2020-12-16,Karas,29,936,40,668,262,-11,6,0,0,0
2020-12-17,Karas,21,957,21,689,262,0,6,0,0,0
2020-12-18,Karas,32,989,0,689,294,32,6,0,0,0
2020-12-19,Karas,16,1005,11,700,299,5,6,0,0,0
2020-12-20,Karas,16,1021,3,703,311,12,7,1,0,0
2020-12-21,Karas,30,1051,55,758,286,-25,7,0,0,0
2020-12-22,Karas,42,1093,51,809,277,-9,7,0,0,0
2020-12-23,Karas,63,1156,0,809,340,63,7,0,0,0
2020-12-24,Karas,34,1190,0,809,374,34,7,0,0,0
2020-12-25,Karas,4,1194,55,864,323,-51,7,0,0,0
2020-12-26,Karas,17,1211,14,878,326,3,7,0,0,0
2020-12-27,Karas,12,1223,46,924,292,-34,7,0,0,0
2020-12-28,Karas,27,1250,0,924,319,27,7,0,0,0
2020-12-29,Karas,63,1313,40,964,342,23,7,0,0,0
2020-12-30,Karas,83,1396,2,966,422,80,8,1,0,0
2020-12-31,Karas,38,1434,0,966,459,37,9,1,0,0
2021-01-01,Karas,1,1435,17,983,442,-17,10,1,0,0
2021-01-02,Karas,16,1451,40,1023,416,-26,12,2,0,0
2021-01-03,Karas,21,1472,0,1023,437,21,12,0,0,0
2021-01-04,Karas,76,1548,0,1023,513,76,12,0,0,0
2021-01-05,Karas,50,1598,0,1023,562,49,13,1,0,0
2021-01-06,Karas,39,1637,86,1109,515,-47,13,0,0,0
2021-01-07,Karas,53,1690,3,1112,564,49,14,1,0,0
2021-01-08,Karas,53,1743,241,1353,374,-190,16,2,0,0
2021-01-09,Karas,31,1774,0,1353,404,30,17,1,0,0
2021-01-10,Karas,16,1790,25,1378,395,-9,17,0,0,0
2021-01-11,Karas,41,1831,21,1399,415,20,17,0,0,0
2021-01-12,Karas,27,1858,4,1403,438,23,17,0,0,0
2021-01-13,Karas,41,1899,0,1403,479,41,17,0,0,0
2021-01-14,Karas,19,1918,116,1519,382,-97,17,0,0,0
2021-01-15,Karas,36,1954,0,1519,418,36,17,0,0,0
2021-01-16,Karas,9,1963,0,1519,427,9,17,0,0,0
2021-01-17,Karas,27,1990,299,1818,155,-272,17,0,0,0
2021-01-18,Karas,33,2023,25,1843,163,8,17,0,0,0
2021-01-19,Karas,25,2048,29,1872,159,-4,17,0,0,0
2021-01-20,Karas,25,2073,42,1914,142,-17,17,0,0,0
2021-01-21,Karas,13,2086,14,1928,141,-1,17,0,0,0
2021-01-22,Karas,44,2130,60,1988,125,-16,17,0,0,0
2021-01-23,Karas,27,2157,27,2015,125,0,17,0,0,0
2021-01-24,Karas,17,2174,0,2015,142,17,17,0,0,0
2021-01-25,Karas,13,2187,0,2015,154,12,18,1,0,0
2021-01-26,Karas,18,2205,121,2136,50,-104,19,1,0,0
2021-01-27,Karas,5,2210,16,2152,39,-11,19,0,0,0
2021-01-28,Karas,20,2230,0,2152,59,20,19,0,0,0
2021-01-29,Karas,9,2239,42,2194,26,-33,19,0,0,0
2021-01-30,Karas,0,2239,0,2194,26,0,19,0,0,0
2021-01-31,Karas,6,2245,17,2211,15,-11,19,0,0,0
2021-02-01,Karas,5,2250,4,2215,16,1,19,0,0,0
2021-02-02,Karas,2,2252,0,2215,18,2,19,0,0,0
2021-02-03,Karas,8,2260,0,2215,25,7,20,1,0,0
2021-02-04,Karas,6,2266,0,2215,29,4,22,2,0,0
2021-02-05,Karas,3,2269,7,2222,25,-4,22,0,0,0
2021-02-06,Karas,2,2271,6,2228,21,-4,22,0,0,0
2021-02-07,Karas,7,2278,0,2228,28,7,22,0,0,0
2021-02-08,Karas,5,2283,2,2230,31,3,22,0,0,0
2021-02-09,Karas,3,2286,0,2230,34,3,22,0,0,0
2021-02-10,Karas,8,2294,0,2230,41,7,23,1,0,0
2021-02-11,Karas,8,2302,7,2237,42,1,23,0,0,0
2021-02-12,Karas,6,2308,1,2238,47,5,23,0,0,0
2021-02-13,Karas,0,2308,0,2238,47,0,23,0,0,0
2021-02-14,Karas,6,2314,12,2250,41,-6,23,0,0,0
2021-02-15,Karas,9,2323,0,2250,49,8,24,1,0,0
2021-02-16,Karas,7,2330,10,2260,44,-5,26,2,0,0
2021-02-17,Karas,4,2334,1,2261,47,3,26,0,0,0
2021-02-18,Karas,11,2345,0,2261,58,11,26,0,0,0
2021-02-19,Karas,4,2349,0,2261,62,4,26,0,0,0
2021-02-20,Karas,13,2362,14,2275,61,-1,26,0,0,0
2021-02-21,Karas,4,2366,2,2277,63,2,26,0,0,0
2021-02-22,Karas,3,2369,0,2277,65,2,27,1,0,0
2021-02-23,Karas,4,2373,7,2284,62,-3,27,0,0,0
2021-02-24,Karas,5,2378,0,2284,67,5,27,0,0,0
2021-02-25,Karas,11,2389,36,2320,42,-25,27,0,0,0
2021-02-26,Karas,69,2458,0,2320,110,68,28,1,0,0
2021-02-27,Karas,18,2476,0,2320,128,18,28,0,0,0
2021-02-28,Karas,2,2478,0,2320,130,2,28,0,0,0
2021-03-01,Karas,2,2480,5,2325,127,-3,28,0,0,0
2021-03-02,Karas,5,2485,11,2336,120,-7,29,1,0,0
2021-03-03,Karas,4,2489,0,2336,123,3,30,1,0,0
2021-03-04,Karas,3,2492,6,2342,120,-3,30,0,0,0
2021-03-05,Karas,17,2509,0,2342,137,17,30,0,0,0
2021-03-06,Karas,18,2527,90,2432,65,-72,30,0,0,0
2021-03-07,Karas,11,2538,7,2439,69,4,30,0,0,0
2021-03-08,Karas,5,2543,3,2442,71,2,30,0,0,0
2021-03-09,Karas,6,2549,5,2447,72,1,30,0,0,0
2021-03-10,Karas,14,2563,0,2447,86,14,30,0,0,0
2021-03-11,Karas,15,2578,11,2458,89,3,31,1,0,0
2021-03-12,Karas,5,2583,15,2473,79,-10,31,0,0,0
2021-03-13,Karas,6,2589,0,2473,85,6,31,0,0,0
2021-03-14,Karas,7,2596,21,2494,71,-14,31,0,0,0
2021-03-15,Karas,13,2609,9,2503,73,2,33,2,0,0
2021-03-16,Karas,12,2621,0,2503,85,12,33,0,0,0
2021-03-17,Karas,6,2627,8,2511,82,-3,34,1,0,0
2021-03-18,Karas,14,2641,10,2521,86,4,34,0,0,0
2021-03-19,Karas,8,2649,0,2521,94,8,34,0,0,0
2021-03-20,Karas,10,2659,10,2531,94,0,34,0,0,0
2021-03-21,Karas,10,2669,21,2552,83,-11,34,0,0,0
2021-03-22,Karas,0,2669,5,2557,78,-5,34,0,0,0
2021-03-23,Karas,23,2692,7,2564,94,16,34,0,0,0
2021-03-24,Karas,5,2697,11,2575,88,-6,34,0,0,0
2021-03-25,Karas,9,2706,11,2586,86,-2,34,0,0,0
2021-03-26,Karas,14,2720,0,2586,100,14,34,0,0,0
2021-03-27,Karas,3,2723,29,2615,73,-27,35,1,0,0
2021-03-28,Karas,11,2734,2,2617,82,9,35,0,0,0
2021-03-29,Karas,7,2741,2,2619,87,5,35,0,0,0
2021-03-30,Karas,6,2747,0,2619,93,6,35,0,0,0
2021-03-31,Karas,11,2758,25,2644,77,-16,37,2,0,0
2021-04-01,Karas,25,2783,0,2644,102,25,37,0,0,0
2021-04-02,Karas,1,2784,0,2644,103,1,37,0,0,0
2021-04-03,Karas,3,2787,0,2644,106,3,37,0,0,0
2021-04-04,Karas,3,2790,12,2656,97,-9,37,0,0,0
2021-04-05,Karas,0,2790,34,2690,63,-34,37,0,0,0
2021-04-06,Karas,14,2804,5,2695,72,9,37,0,0,0
2021-04-07,Karas,2,2806,5,2700,68,-4,38,1,0,0
2021-04-08,Karas,10,2816,30,2730,48,-20,38,0,0,0
2021-04-09,Karas,12,2828,1,2731,59,11,38,0,0,0
2021-04-10,Karas,0,2828,8,2739,51,-8,38,0,0,0
2021-04-11,Karas,0,2828,0,2739,50,-1,39,1,0,0
2021-04-12,Karas,27,2855,9,2748,68,18,39,0,0,0
2021-04-13,Karas,8,2863,0,2748,76,8,39,0,0,0
2021-04-14,Karas,13,2876,2,2750,86,10,40,1,0,0
2021-04-15,Karas,4,2880,9,2759,81,-5,40,0,0,0
2021-04-16,Karas,9,2889,13,2772,77,-4,40,0,0,0
2021-04-17,Karas,9,2898,34,2806,52,-25,40,0,0,0
2021-04-18,Karas,1,2899,5,2811,48,-4,40,0,0,0
2021-04-19,Karas,6,2905,3,2814,51,3,40,0,0,0
2021-04-20,Karas,1,2906,1,2815,51,0,40,0,0,0
2021-04-21,Karas,4,2910,1,2816,53,2,41,1,0,0
2021-04-22,Karas,8,2918,0,2816,61,8,41,0,0,0
2021-04-23,Karas,10,2928,8,2824,63,2,41,0,0,0
2021-04-24,Karas,2,2930,2,2826,63,0,41,0,0,0
2021-04-25,Karas,4,2934,11,2837,55,-8,42,1,0,0
2021-04-26,Karas,8,2942,8,2845,55,0,42,0,0,0
2021-04-27,Karas,12,2954,13,2858,54,-1,42,0,0,0
2021-04-28,Karas,7,2961,0,2858,60,6,43,1,0,0
2021-04-29,Karas,4,2965,12,2870,52,-8,43,0,0,0
2021-04-30,Karas,18,2983,6,2876,64,12,43,0,0,0
2021-05-01,Karas,4,2987,7,2883,61,-3,43,0,0,0
2021-05-02,Karas,3,2990,0,2883,64,3,43,0,0,0
2021-05-03,Karas,8,2998,10,2893,62,-2,43,0,0,0
2021-05-04,Karas,6,3004,1,2894,67,5,43,0,0,0
2021-05-05,Karas,26,3030,7,2901,86,19,43,0,0,0
2021-05-06,Karas,10,3040,18,2919,78,-8,43,0,0,0
2021-05-07,Karas,31,3071,0,2919,109,31,43,0,0,0
2021-05-08,Karas,3,3074,6,2925,105,-4,44,1,0,0
2021-05-09,Karas,10,3084,0,2925,115,10,44,0,0,0
2021-05-10,Karas,26,3110,20,2945,121,6,44,0,0,0
2021-05-11,Karas,15,3125,2,2947,132,11,46,2,0,0
2021-05-12,Karas,5,3130,1,2948,136,4,46,0,0,0
2021-05-13,Karas,10,3140,17,2965,129,-7,46,0,0,0
2021-05-14,Karas,12,3152,3,2968,136,7,48,2,0,0
2021-05-15,Karas,1,3153,17,2985,120,-16,48,0,0,0
2021-05-16,Karas,8,3161,26,3011,102,-18,48,0,0,0
2021-05-17,Karas,36,3197,28,3039,110,8,48,0,0,0
2021-05-18,Karas,24,3221,2,3041,131,21,49,1,0,0
2021-05-19,Karas,21,3242,14,3055,137,6,50,1,0,0
2021-05-20,Karas,21,3263,20,3075,138,1,50,0,0,0
2021-05-21,Karas,21,3284,16,3091,141,3,52,2,0,0
2021-05-22,Karas,4,3288,3,3094,141,0,53,1,0,0
2021-05-23,Karas,17,3305,15,3109,143,2,53,0,0,0
2021-05-24,Karas,33,3338,10,3119,166,23,53,0,0,0
2021-05-25,Karas,14,3352,2,3121,178,12,53,0,0,0
2021-05-26,Karas,16,3368,30,3151,164,-14,53,0,0,0
2021-05-27,Karas,27,3395,20,3171,170,6,54,1,0,0
2021-05-28,Karas,30,3425,10,3181,187,17,57,3,0,0
2021-05-29,Karas,20,3445,12,3193,195,8,57,0,0,0
2021-05-30,Karas,12,3457,34,3227,172,-23,58,1,0,0
2021-05-31,Karas,25,3482,25,3252,171,-1,59,1,0,0
2021-06-01,Karas,20,3502,18,3270,173,2,59,0,0,0
2021-06-02,Karas,39,3541,7,3277,203,30,61,2,0,0
2021-06-03,Karas,25,3566,32,3309,196,-7,61,0,0,0
2021-06-04,Karas,39,3605,11,3320,224,28,61,0,0,0
2021-06-05,Karas,5,3610,36,3356,193,-31,61,0,0,0
2021-06-06,Karas,7,3617,21,3377,179,-14,61,0,0,0
2021-06-07,Karas,64,3681,24,3401,219,40,61,0,0,0
2021-06-08,Karas,34,3715,3,3404,244,25,67,6,0,0
2021-06-09,Karas,62,3777,17,3421,289,45,67,0,0,0
2021-06-10,Karas,57,3834,53,3474,293,4,67,0,0,0
2021-06-11,Karas,81,3915,0,3474,373,80,68,1,0,0
2021-06-12,Karas,32,3947,22,3496,383,10,68,0,0,0
2021-06-13,Karas,11,3958,14,3510,380,-3,68,0,0,0
2021-06-14,Karas,108,4066,73,3583,408,28,75,7,0,0
2021-06-15,Karas,87,4153,0,3583,495,87,75,0,0,0
2021-06-16,Karas,100,4253,36,3619,559,64,75,0,0,0
2021-06-17,Karas,120,4373,74,3693,601,42,79,4,0,0
2021-06-18,Karas,134,4507,39,3732,696,95,79,0,0,0
2021-06-19,Karas,16,4523,95,3827,612,-84,84,5,0,0
2021-06-20,Karas,83,4606,0,3827,695,83,84,0,0,0
2021-06-21,Karas,91,4697,0,3827,786,91,84,0,0,0
2021-06-22,Karas,109,4806,0,3827,889,103,90,6,0,0
2021-06-23,Karas,167,4973,0,3827,1055,166,91,1,0,0
2021-06-24,Karas,97,5070,0,3827,1152,97,91,0,0,0
2021-06-25,Karas,91,5161,0,3827,1242,90,92,1,0,0
2021-06-26,Karas,58,5219,437,4264,863,-379,92,0,0,0
2021-06-27,Karas,41,5260,85,4349,819,-44,92,0,0,0
2021-06-28,Karas,102,5362,119,4468,802,-17,92,0,0,0
2021-06-29,Karas,100,5462,0,4468,902,100,92,0,0,0
2021-06-30,Karas,64,5526,368,4836,598,-304,92,0,0,0
2021-07-01,Karas,66,5592,14,4850,650,52,92,0,0,0
2021-07-02,Karas,307,5899,86,4936,868,218,95,3,0,0
2021-07-03,Karas,57,5956,47,4983,878,10,95,0,0,0
2021-07-04,Karas,31,5987,281,5264,628,-250,95,0,0,0
2021-07-05,Karas,120,6107,50,5314,698,70,95,0,0,0
2021-07-06,Karas,65,6172,136,5450,627,-71,95,0,0,0
2021-07-07,Karas,104,6276,27,5477,681,54,118,23,0,0
2021-07-08,Karas,75,6351,47,5524,707,26,120,2,0,0
2021-07-09,Karas,52,6403,0,5524,757,50,122,2,0,0
2021-07-10,Karas,32,6435,153,5677,636,-121,122,0,0,0
2021-07-11,Karas,16,6451,126,5803,526,-110,122,0,0,0
2021-07-12,Karas,97,6548,0,5803,623,97,122,0,0,0
2021-07-13,Karas,88,6636,131,5934,580,-43,122,0,0,0
2021-07-14,Karas,79,6715,36,5970,620,40,125,3,0,0
2021-07-15,Karas,12,6727,3,5973,627,7,127,2,0,0
2021-07-16,Karas,43,6770,58,6031,612,-15,127,0,0,0
2021-07-17,Karas,75,6845,208,6239,479,-133,127,0,0,0
2021-07-18,Karas,12,6857,100,6339,391,-88,127,0,0,0
2021-07-19,Karas,28,6885,61,6400,358,-33,127,0,0,0
2021-07-20,Karas,58,6943,23,6423,393,35,127,0,0,0
2021-07-21,Karas,20,6963,58,6481,355,-38,127,0,0,0
2021-07-22,Karas,52,7015,56,6537,343,-12,135,8,0,0
2021-07-23,Karas,62,7077,14,6551,391,48,135,0,0,0
2021-07-24,Karas,14,7091,15,6566,390,-1,135,0,0,0
2021-07-25,Karas,10,7101,16,6582,384,-6,135,0,0,0
2021-07-26,Karas,22,7123,42,6624,364,-20,135,0,0,0
2021-07-27,Karas,37,7160,3,6627,398,34,135,0,0,0
2021-07-28,Karas,43,7203,0,6627,441,43,135,0,0,0
2021-07-29,Karas,12,7215,54,6681,399,-42,135,0,0,0
2021-07-30,Karas,26,7241,20,6701,401,2,139,4,0,0
2021-07-31,Karas,6,7247,30,6731,377,-24,139,0,0,0
2021-08-01,Karas,4,7251,41,6772,340,-37,139,0,0,0
2021-08-02,Karas,17,7268,56,6828,301,-39,139,0,0,0
2021-08-03,Karas,16,7284,17,6845,300,-1,139,0,0,0
2021-08-04,Karas,18,7302,0,6845,318,18,139,0,0,0
2021-08-05,Karas,14,7316,80,6925,251,-67,140,1,0,0
2021-08-06,Karas,13,7329,18,6943,246,-5,140,0,0,0
2021-08-07,Karas,7,7336,0,6943,252,6,141,1,0,0
2021-08-08,Karas,16,7352,156,7099,112,-140,141,0,0,0
2021-08-09,Karas,5,7357,16,7115,101,-11,141,0,0,0
2021-08-10,Karas,38,7395,0,7115,139,38,141,0,0,0
2021-08-11,Karas,14,7409,114,7229,39,-100,141,0,0,0
2021-08-12,Karas,17,7426,14,7243,42,3,141,0,0,0
2021-08-13,Karas,17,7443,0,7243,59,17,141,0,0,0
2021-08-14,Karas,15,7458,0,7243,74,15,141,0,0,0
2021-08-15,Karas,3,7461,0,7243,77,3,141,0,0,0
2021-08-16,Karas,10,7471,57,7300,30,-47,141,0,0,0
2021-08-17,Karas,30,7501,0,7300,60,30,141,0,0,0
2021-08-18,Karas,33,7534,0,7300,93,33,141,0,0,0
2021-08-19,Karas,18,7552,0,7300,111,18,141,0,0,0
2021-08-20,Karas,23,7575,0,7300,134,23,141,0,0,0
